"","state_abbr","county_name","votes_dem_2016","votes_gop_2016","votes_dem_2012","votes_gop_2012"
"1","AL","Autauga County",5908,18110,6354,17366
"2","AL","Baldwin County",18409,72780,18329,65772
"3","AL","Barbour County",4848,5431,5873,5539
"4","AL","Bibb County",1874,6733,2200,6131
"5","AL","Blount County",2150,22808,2961,20741
"6","AL","Bullock County",3530,1139,4058,1250
"7","AL","Butler County",3716,4891,4367,5081
"8","AL","Calhoun County",13197,32803,15500,30272
"9","AL","Chambers County",5763,7803,6853,7596
"10","AL","Cherokee County",1524,8809,2126,7494
"11","AL","Chilton County",2909,15068,3391,13910
"12","AL","Choctaw County",3109,4102,3785,4150
"13","AL","Clarke County",5712,7109,6317,7463
"14","AL","Clay County",1234,5230,1770,4802
"15","AL","Cleburne County",684,5738,971,5269
"16","AL","Coffee County",4194,15825,4899,14638
"17","AL","Colbert County",7296,16718,9160,13931
"18","AL","Conecuh County",3069,3413,3551,3434
"19","AL","Coosa County",1780,3376,2188,3028
"20","AL","Covington County",2379,13222,3155,12148
"21","AL","Crenshaw County",1663,4511,2048,4326
"22","AL","Cullman County",3730,32734,4855,27930
"23","AL","Dale County",4408,13798,5283,13105
"24","AL","Dallas County",12826,5784,14599,6284
"25","AL","DeKalb County",3682,21779,5235,18316
"26","AL","Elmore County",8436,27619,8940,26223
"27","AL","Escambia County",4698,10282,5476,9263
"28","AL","Etowah County",10350,32132,12792,29102
"29","AL","Fayette County",1358,6705,1803,6034
"30","AL","Franklin County",2197,9466,3171,7567
"31","AL","Geneva County",1522,9967,2039,9173
"32","AL","Greene County",4006,838,4514,799
"33","AL","Hale County",4772,3172,5401,3205
"34","AL","Henry County",2286,5623,3046,5605
"35","AL","Houston County",10547,30567,12348,29214
"36","AL","Jackson County",3663,16643,5817,14422
"37","AL","Jefferson County",151581,130614,159658,141413
"38","AL","Lamar County",1035,5819,1643,5453
"39","AL","Lauderdale County",9877,27735,12504,23902
"40","AL","Lawrence County",3611,10732,5055,8855
"41","AL","Lee County",20987,34321,21274,32062
"42","AL","Limestone County",9340,28824,9809,25263
"43","AL","Lowndes County",4882,1751,5747,1754
"44","AL","Macon County",7237,1394,9045,1322
"45","AL","Madison County",62435,89199,61802,90679
"46","AL","Marengo County",5607,5224,6154,5321
"47","AL","Marion County",1432,11273,2249,9696
"48","AL","Marshall County",4913,29217,6271,25785
"49","AL","Mobile County",68429,91087,78417,94566
"50","AL","Monroe County",4310,5771,4897,5730
"51","AL","Montgomery County",58669,33928,62993,38283
"52","AL","Morgan County",11216,37392,13401,35309
"53","AL","Perry County",3823,1403,4536,1504
"54","AL","Pickens County",3972,5454,4448,5119
"55","AL","Pike County",5039,7681,6009,7939
"56","AL","Randolph County",2290,7697,3076,7219
"57","AL","Russell County",9577,9210,10495,8276
"58","AL","Shelby County",22927,72846,19944,71243
"59","AL","St. Clair County",5550,31579,5790,29001
"60","AL","Sumter County",4739,1581,5420,1585
"61","AL","Talladega County",12108,20596,13878,19217
"62","AL","Tallapoosa County",5271,12967,6252,12303
"63","AL","Tuscaloosa County",31746,47701,32003,45703
"64","AL","Walker County",4486,24208,6551,21633
"65","AL","Washington County",2366,6031,2971,5749
"66","AL","Wilcox County",4329,1737,4867,1676
"67","AL","Winston County",871,9225,1286,8310
"68","AR","Arkansas County",1939,3825,2454,3892
"69","AR","Ashley County",2408,5338,2855,4866
"70","AR","Baxter County",4163,14655,5172,13688
"71","AR","Benton County",27894,60751,22144,53477
"72","AR","Boone County",2925,12225,3762,11143
"73","AR","Bradley County",1317,2163,1447,2118
"74","AR","Calhoun County",636,1554,660,1458
"75","AR","Carroll County",3334,6773,3691,6121
"76","AR","Chicot County",2350,1716,2649,1670
"77","AR","Clark County",3606,4398,3808,4343
"78","AR","Clay County",1999,3779,1738,3225
"79","AR","Cleburne County",2101,9454,2618,8691
"80","AR","Cleveland County",723,2460,845,2313
"81","AR","Columbia County",3140,5456,3557,5790
"82","AR","Conway County",2655,4844,3003,4511
"83","AR","Craighead County",10474,22798,10351,20044
"84","AR","Crawford County",4476,16655,4872,15125
"85","AR","Crittenden County",8368,6953,9092,6192
"86","AR","Cross County",1995,4577,2279,4268
"87","AR","Dallas County",1165,1507,1337,1664
"88","AR","Desha County",2227,1915,2353,1807
"89","AR","Drew County",2364,3967,2627,3883
"90","AR","Faulkner County",14525,29170,13559,26653
"91","AR","Franklin County",1376,5034,1725,4631
"92","AR","Fulton County",1067,3470,1452,2949
"93","AR","Garland County",12283,26053,13317,25031
"94","AR","Grant County",1407,5160,1467,4829
"95","AR","Greene County",3056,10698,3998,9066
"96","AR","Hempstead County",2371,4391,2466,4284
"97","AR","Hot Spring County",3137,8153,3824,7087
"98","AR","Howard County",1350,3155,1460,2862
"99","AR","Independence County",2878,9925,3279,8724
"100","AR","Izard County",1111,4042,1563,3571
"101","AR","Jackson County",1583,3262,2093,3065
"102","AR","Jefferson County",15721,9231,17456,9515
"103","AR","Johnson County",2421,6072,2785,5045
"104","AR","Lafayette County",1028,1750,1173,1712
"105","AR","Lawrence County",1263,4064,1786,3535
"106","AR","Lee County",1735,1229,2107,1280
"107","AR","Lincoln County",1252,2455,1424,2199
"108","AR","Little River County",1397,3604,1552,3385
"109","AR","Logan County",1712,5737,2009,5078
"110","AR","Lonoke County",5638,19902,5612,17863
"111","AR","Madison County",1587,4917,2099,4262
"112","AR","Marion County",1377,5077,2024,4771
"113","AR","Miller County",4273,11293,4518,10622
"114","AR","Mississippi County",5621,6988,6445,6599
"115","AR","Monroe County",1298,1400,1583,1585
"116","AR","Montgomery County",735,2573,920,2368
"117","AR","Nevada County",1156,2001,1314,1996
"118","AR","Newton County",699,2875,993,2508
"119","AR","Ouachita County",4320,5347,4626,5516
"120","AR","Perry County",1035,2979,1187,2580
"121","AR","Phillips County",4292,2443,5179,2591
"122","AR","Pike County",684,3150,850,2847
"123","AR","Poinsett County",1878,3149,2387,4967
"124","AR","Polk County",1210,6606,1556,5950
"125","AR","Pope County",4818,15694,5108,14733
"126","AR","Prairie County",812,2503,877,2149
"127","AR","Pulaski County",89377,61182,87055,68856
"128","AR","Randolph County",1425,4508,2040,3699
"129","AR","Saline County",13247,35852,12868,32962
"130","AR","Scott County",507,2378,895,2630
"131","AR","Searcy County",601,2955,814,2699
"132","AR","Sebastian County",12184,28769,13083,29158
"133","AR","Sevier County",1075,3281,1042,3135
"134","AR","Sharp County",1472,5405,2092,4920
"135","AR","St. Francis County",4031,3195,4652,3287
"136","AR","Stone County",1189,4081,1356,3773
"137","AR","Union County",5667,10201,6182,10696
"138","AR","Van Buren County",1547,5382,1826,4362
"139","AR","Washington County",32296,40418,28136,39570
"140","AR","White County",5157,21038,5765,20005
"141","AR","Woodruff County",1117,1344,1340,1227
"142","AR","Yell County",1472,4600,1720,4041
"143","AZ","Apache County",12196,5315,16833,8198
"144","AZ","Cochise County",15291,25036,16223,26742
"145","AZ","Coconino County",25308,16573,26316,19368
"146","AZ","Gila County",6746,13672,6650,11525
"147","AZ","Graham County",3301,8025,3608,8076
"148","AZ","Greenlee County",1092,1892,1310,1590
"149","AZ","La Paz County",1318,3381,1619,3205
"150","AZ","Maricopa County",549040,590465,512008,654835
"151","AZ","Mohave County",16485,54656,18324,46442
"152","AZ","Navajo County",15362,18165,16157,19155
"153","AZ","Pima County",195649,147019,183470,162927
"154","AZ","Pinal County",35737,53857,41428,58947
"155","AZ","Santa Cruz County",10684,3650,9486,4235
"156","AZ","Yavapai County",29705,58862,32624,62385
"157","AZ","Yuma County",18336,20586,14025,19500
"158","CA","Alameda County",486351,91189,438091,104330
"159","CA","Alpine County",318,211,389,236
"160","CA","Amador County",5904,10239,6001,8903
"161","CA","Butte County",38676,42193,32567,35312
"162","CA","Calaveras County",7738,13072,7404,10537
"163","CA","Colusa County",2659,3551,2248,3521
"164","CA","Contra Costa County",286658,105819,230826,112547
"165","CA","Del Norte County",3485,5134,3396,4256
"166","CA","El Dorado County",35243,47633,34033,49661
"167","CA","Fresno County",123660,113949,85862,91143
"168","CA","Glenn County",3065,5788,3276,5608
"169","CA","Humboldt County",19596,10883,27757,15653
"170","CA","Imperial County",28467,11295,17464,9545
"171","CA","Inyo County",3155,4248,2775,3541
"172","CA","Kern County",86481,119164,64690,99840
"173","CA","Kings County",12902,17446,12282,17184
"174","CA","Lake County",6240,5752,9159,6474
"175","CA","Lassen County",2224,7574,3044,7261
"176","CA","Los Angeles County",1893770,620285,1672164,699600
"177","CA","Madera County",13283,19221,12698,18990
"178","CA","Marin County",86650,17531,73450,23347
"179","CA","Mariposa County",3122,5185,3080,4434
"180","CA","Mendocino County",6905,3571,11869,5129
"181","CA","Merced County",21856,18486,26128,23403
"182","CA","Modoc County",798,2413,1113,2779
"183","CA","Mono County",2696,2080,2574,2202
"184","CA","Monterey County",64733,26378,51712,25087
"185","CA","Napa County",26161,11946,19964,11647
"186","CA","Nevada County",16199,14686,14261,15696
"187","CA","Orange County",556544,472669,457077,541592
"188","CA","Placer County",61969,78977,49126,74460
"189","CA","Plumas County",3224,5079,3670,5240
"190","CA","Riverside County",339145,309514,287754,290227
"191","CA","Sacramento County",273768,163024,221063,157688
"192","CA","San Benito County",10050,6471,8617,6052
"193","CA","San Bernardino County",312517,253962,274203,245468
"194","CA","San Diego County",567243,386807,478386,431046
"195","CA","San Francisco County",312443,34493,267857,42654
"196","CA","San Joaquin County",89791,68316,80005,66742
"197","CA","San Luis Obispo County",63001,52672,57655,56500
"198","CA","San Mateo County",219580,53731,151036,56244
"199","CA","Santa Barbara County",100120,53740,84279,59096
"200","CA","Santa Clara County",483472,137452,343239,136347
"201","CA","Santa Cruz County",85185,20158,61106,17132
"202","CA","Shasta County",20471,47587,18184,34561
"203","CA","Sierra County",601,1048,652,1056
"204","CA","Siskiyou County",7106,11212,7110,9844
"205","CA","Solano County",97159,49595,87225,48364
"206","CA","Sonoma County",116027,37421,124504,45666
"207","CA","Stanislaus County",73939,72960,70609,69549
"208","CA","Sutter County",11831,16780,8004,12576
"209","CA","Tehama County",6571,14981,6032,10791
"210","CA","Trinity County",1876,2409,2367,2422
"211","CA","Tulare County",39099,50488,29191,42186
"212","CA","Tuolumne County",8580,13486,9628,13410
"213","CA","Ventura County",170489,118764,138119,123919
"214","CA","Yolo County",34460,13178,38856,19080
"215","CA","Yuba County",7234,12313,5817,8746
"216","CO","Adams County",86471,73807,90843,66531
"217","CO","Alamosa County",3168,3031,3782,2693
"218","CO","Arapahoe County",148365,109638,135433,114232
"219","CO","Archuleta County",2489,4234,2637,3831
"220","CO","Baca County",278,1716,462,1554
"221","CO","Bent County",581,1166,778,1053
"222","CO","Boulder County",124715,38766,120485,48526
"223","CO","Broomfield County",19530,14272,16653,14765
"224","CO","Chaffee County",4773,5283,4967,4949
"225","CO","Cheyenne County",127,905,162,858
"226","CO","Clear Creek County",2585,2426,3041,2381
"227","CO","Conejos County",1753,1885,2180,1794
"228","CO","Costilla County",1109,581,1317,440
"229","CO","Crowley County",336,1069,535,924
"230","CO","Custer County",797,2059,862,1776
"231","CO","Delta County",4048,11584,4542,10762
"232","CO","Denver County",174611,43637,209759,69755
"233","CO","Dolores County",227,936,329,838
"234","CO","Douglas County",67045,100178,54093,93930
"235","CO","Eagle County",12652,8153,12598,9317
"236","CO","Elbert County",3056,11536,3542,10148
"237","CO","El Paso County",105807,176506,104989,163819
"238","CO","Fremont County",5275,15066,6644,13087
"239","CO","Garfield County",11205,13071,10989,12159
"240","CO","Gilpin County",1634,1564,1854,1320
"241","CO","Grand County",3319,4467,3575,4149
"242","CO","Gunnison County",5068,3250,4563,3106
"243","CO","Hinsdale County",197,339,228,352
"244","CO","Huerfano County",1631,1875,1897,1615
"245","CO","Jackson County",171,628,216,600
"246","CO","Jefferson County",151885,130233,153069,139960
"247","CO","Kiowa County",91,726,118,677
"248","CO","Kit Carson County",526,2894,789,2664
"249","CO","Lake County",1600,1264,1807,1087
"250","CO","La Plata County",15300,12471,15063,12554
"251","CO","Larimer County",92170,82624,83103,74603
"252","CO","Las Animas County",2614,3656,3282,3105
"253","CO","Lincoln County",399,1873,537,1663
"254","CO","Logan County",1843,7272,2675,6124
"255","CO","Mesa County",20958,48129,22448,45087
"256","CO","Mineral County",237,344,291,344
"257","CO","Moffat County",874,5293,1291,4616
"258","CO","Montezuma County",3920,7771,4486,7372
"259","CO","Montrose County",5438,14303,5852,12789
"260","CO","Morgan County",3128,8104,3761,6461
"261","CO","Otero County",1719,2988,3566,4315
"262","CO","Ouray County",1690,1337,1640,1470
"263","CO","Park County",3351,6053,3721,5085
"264","CO","Phillips County",436,1791,588,1637
"265","CO","Pitkin County",7239,2522,6648,2941
"266","CO","Prowers County",1173,3508,1498,3200
"267","CO","Pueblo County",27945,27746,40624,31023
"268","CO","Rio Blanco County",433,2782,561,2677
"269","CO","Rio Grande County",1985,3060,2428,2892
"270","CO","Routt County",7487,5149,7389,5361
"271","CO","Saguache County",1345,1109,1762,937
"272","CO","San Juan County",265,215,266,212
"273","CO","San Miguel County",2960,1030,2961,1144
"274","CO","Sedgwick County",267,1015,419,881
"275","CO","Summit County",9502,5064,9169,5495
"276","CO","Teller County",3547,9580,3894,7909
"277","CO","Washington County",289,2284,461,2059
"278","CO","Weld County",45869,75882,47418,62350
"279","CO","Yuma County",701,3755,950,3433
"280","CT","Fairfield County",238723,155457,214757,172238
"281","CT","Hartford County",233789,147912,244314,143648
"282","CT","Litchfield County",39836,53376,43823,47207
"283","CT","Middlesex County",45306,38847,47851,34533
"284","CT","New Haven County",203601,158373,230040,137942
"285","CT","New London County",62951,54574,66510,45715
"286","CT","Tolland County",38450,33989,39283,30391
"287","CT","Windham County",21776,25738,25953,19758
"288","DC","District of Columbia",260223,11553,222332,17337
"289","DE","Kent County",33347,36989,35525,32134
"290","DE","New Castle County",162905,85507,167051,81226
"291","DE","Sussex County",39329,62607,39971,52116
"292","FL","Alachua County",75370,46584,69634,48765
"293","FL","Baker County",2112,10294,2310,8974
"294","FL","Bay County",21689,62010,22037,56863
"295","FL","Bradford County",2924,8913,3324,8216
"296","FL","Brevard County",119525,181620,122972,159270
"297","FL","Broward County",546956,258521,507430,243732
"298","FL","Calhoun County",1236,4647,1664,4366
"299","FL","Charlotte County",33421,60196,35896,47988
"300","FL","Citrus County",22765,54377,28453,44657
"301","FL","Clay County",27768,74898,25745,69996
"302","FL","Collier County",60941,105297,51678,96508
"303","FL","Columbia County",7599,20359,8462,18429
"304","FL","DeSoto County",3761,6744,4174,5587
"305","FL","Dixie County",1270,5822,1798,5052
"306","FL","Duval County",203627,210061,196657,211553
"307","FL","Escambia County",57114,88370,58154,88671
"308","FL","Flagler County",21985,33804,23204,26966
"309","FL","Franklin County",1738,4119,1845,3570
"310","FL","Gadsden County",14994,6721,15768,6628
"311","FL","Gilchrist County",1457,6740,1885,5917
"312","FL","Glades County",1271,2996,1603,2344
"313","FL","Gulf County",1715,5320,2013,4995
"314","FL","Hamilton County",1899,3439,2226,3137
"315","FL","Hardee County",2147,5238,2461,4694
"316","FL","Hendry County",4610,6192,4751,5355
"317","FL","Hernando County",31818,59029,37791,44906
"318","FL","Highlands County",14901,29509,16147,25912
"319","FL","Hillsborough County",306422,265928,286158,249904
"320","FL","Holmes County",852,7476,1264,6919
"321","FL","Indian River County",28997,48564,27483,43441
"322","FL","Jackson County",6383,14231,7342,13417
"323","FL","Jefferson County",3537,3930,3945,3808
"324","FL","Lafayette County",515,2795,687,2668
"325","FL","Lake County",62597,101888,61790,87637
"326","FL","Lee County",124725,191141,110080,154112
"327","FL","Leon County",91936,53777,90863,55806
"328","FL","Levy County",5091,13758,6118,12052
"329","FL","Liberty County",651,2542,942,2301
"330","FL","Madison County",3526,4849,4174,4474
"331","FL","Manatee County",71066,101681,66476,85616
"332","FL","Marion County",61958,107710,66823,93036
"333","FL","Martin County",30158,53182,30097,48180
"334","FL","Miami-Dade County",623006,333666,540776,332602
"335","FL","Monroe County",18949,21885,19392,19234
"336","FL","Nassau County",10849,34221,10249,29926
"337","FL","Okaloosa County",23711,71788,23390,70143
"338","FL","Okeechobee County",3953,9342,4856,7325
"339","FL","Orange County",329579,195091,274227,189057
"340","FL","Osceola County",85287,50252,67201,40581
"341","FL","Palm Beach County",371411,270762,349418,247257
"342","FL","Pasco County",89998,141943,98148,112335
"343","FL","Pinellas County",233327,238746,238966,213192
"344","FL","Polk County",117182,157216,114610,131566
"345","FL","Putnam County",9920,21873,11666,19326
"346","FL","Santa Rosa County",18398,65126,17757,58169
"347","FL","Sarasota County",97676,124098,95089,110489
"348","FL","Seminole County",105611,109265,96435,109939
"349","FL","St. Johns County",43037,88633,35155,78490
"350","FL","St. Lucie County",66812,70248,65869,56202
"351","FL","Sumter County",22631,52722,19519,40644
"352","FL","Suwannee County",3955,14281,4749,12672
"353","FL","Taylor County",2149,6923,2761,6249
"354","FL","Union County",1014,4567,1339,3980
"355","FL","Volusia County",108793,142763,114716,117473
"356","FL","Wakulla County",4348,10507,5173,9288
"357","FL","Walton County",6861,25695,6665,21483
"358","FL","Washington County",2261,8630,2820,8037
"359","GA","Appling County",1434,5492,1756,5231
"360","GA","Atkinson County",696,1873,930,1938
"361","GA","Bacon County",607,3356,791,3092
"362","GA","Baker County",650,775,790,784
"363","GA","Baldwin County",7965,7691,8469,7585
"364","GA","Banks County",684,6130,779,5353
"365","GA","Barrow County",6580,21105,6019,18719
"366","GA","Bartow County",8204,29879,8383,26847
"367","GA","Ben Hill County",2098,3734,2508,3395
"368","GA","Berrien County",1041,5408,1268,4837
"369","GA","Bibb County",34383,22589,38538,25606
"370","GA","Bleckley County",1094,3717,1266,3586
"371","GA","Brantley County",619,5561,939,4963
"372","GA","Brooks County",2504,3679,3101,3522
"373","GA","Bryan County",4010,10513,3695,9537
"374","GA","Bulloch County",8812,14476,9572,14159
"375","GA","Burke County",4730,4491,5403,4298
"376","GA","Butts County",2566,6717,2966,6306
"377","GA","Calhoun County",1178,829,1297,883
"378","GA","Camden County",5914,12287,6358,11318
"379","GA","Candler County",1023,2661,1155,2344
"380","GA","Carroll County",12422,29983,12635,28249
"381","GA","Catoosa County",4769,20860,5357,17848
"382","GA","Charlton County",1004,2950,1197,2527
"383","GA","Chatham County",58998,43649,60077,47083
"384","GA","Chattahoochee County",593,746,726,732
"385","GA","Chattooga County",1612,6457,2220,5434
"386","GA","Cherokee County",25203,80611,19813,76473
"387","GA","Clarke County",29514,12691,25386,13804
"388","GA","Clay County",697,566,862,537
"389","GA","Clayton County",75908,11740,81439,14158
"390","GA","Clinch County",685,1724,852,1598
"391","GA","Cobb County",159416,152602,132526,171464
"392","GA","Coffee County",4090,9575,5048,9242
"393","GA","Colquitt County",3460,9892,3971,9240
"394","GA","Columbia County",18863,43060,16420,41724
"395","GA","Cook County",1752,4175,2042,3934
"396","GA","Coweta County",16572,42513,15156,39633
"397","GA","Crawford County",1419,3632,1699,3366
"398","GA","Crisp County",2835,4539,3160,4179
"399","GA","Dade County",965,5047,1404,4458
"400","GA","Dawson County",1444,9880,1241,8843
"401","GA","Decatur County",4104,6009,4580,5816
"402","GA","DeKalb County",239131,47531,237704,64308
"403","GA","Dodge County",1836,5021,2440,5214
"404","GA","Dooly County",1860,1941,2278,1983
"405","GA","Dougherty County",23224,10227,26209,11441
"406","GA","Douglas County",30971,24803,28410,26226
"407","GA","Early County",2165,2552,2762,2556
"408","GA","Echols County",156,1006,173,917
"409","GA","Effingham County",4851,17865,4941,15591
"410","GA","Elbert County",2507,5269,3179,4857
"411","GA","Emanuel County",2433,5330,2919,5086
"412","GA","Evans County",1130,2404,1266,2267
"413","GA","Fannin County",1920,9622,2027,7853
"414","GA","Fayette County",23255,35034,19703,38046
"415","GA","Floyd County",9127,24045,9595,22636
"416","GA","Forsyth County",23427,69801,14544,65853
"417","GA","Franklin County",1243,7054,1499,6112
"418","GA","Fulton County",281875,110372,248479,133837
"419","GA","Gilmer County",1955,10465,1955,8920
"420","GA","Glascock County",138,1235,176,1135
"421","GA","Glynn County",11738,21482,11922,20853
"422","GA","Gordon County",3176,15171,3436,13174
"423","GA","Grady County",3005,6047,3419,5922
"424","GA","Greene County",3194,5488,3195,5067
"425","GA","Gwinnett County",165063,146463,131879,159563
"426","GA","Habersham County",2483,13184,2297,12148
"427","GA","Hall County",16153,51681,12489,45918
"428","GA","Hancock County",2695,841,3301,764
"429","GA","Haralson County",1474,9579,1787,8439
"430","GA","Harris County",4082,11931,4141,11193
"431","GA","Hart County",2583,7285,2869,6516
"432","GA","Heard County",743,3370,947,3155
"433","GA","Henry County",49902,45641,43374,46299
"434","GA","Houston County",22460,35351,22643,34631
"435","GA","Irwin County",890,2711,1134,2519
"436","GA","Jackson County",4469,21754,4236,19122
"437","GA","Jasper County",1544,4353,1839,4121
"438","GA","Jeff Davis County",901,4102,1271,3994
"439","GA","Jefferson County",3809,3057,4238,2992
"440","GA","Jenkins County",1108,1892,1487,1884
"441","GA","Johnson County",1136,2519,1305,2440
"442","GA","Jones County",3960,8304,4272,7740
"443","GA","Lamar County",2267,5183,2602,4896
"444","GA","Lanier County",805,1984,1108,1812
"445","GA","Laurens County",6737,12401,7508,11947
"446","GA","Lee County",3166,10641,3187,10310
"447","GA","Liberty County",9531,6125,10427,5558
"448","GA","Lincoln County",1271,2759,1586,2806
"449","GA","Long County",1356,2623,1434,2300
"450","GA","Lowndes County",14614,21308,17118,21176
"451","GA","Lumpkin County",2216,9613,2049,8633
"452","GA","Macon County",2705,1540,3211,1545
"453","GA","Madison County",2423,9195,2486,8441
"454","GA","Marion County",1213,1921,1411,1731
"455","GA","McDuffie County",3699,5432,4041,5475
"456","GA","McIntosh County",2298,3482,2860,3405
"457","GA","Meriwether County",3800,5216,4328,4855
"458","GA","Miller County",622,1888,848,1904
"459","GA","Mitchell County",3492,4272,4081,4153
"460","GA","Monroe County",3570,8821,3779,8352
"461","GA","Montgomery County",847,2668,1135,2662
"462","GA","Morgan County",2658,6559,2751,6178
"463","GA","Murray County",1799,10340,2542,8439
"464","GA","Muscogee County",39602,26901,42458,27469
"465","GA","Newton County",21936,20907,21844,20979
"466","GA","Oconee County",5253,12885,4140,12222
"467","GA","Oglethorpe County",1829,4622,1913,4250
"468","GA","Paulding County",18004,44646,15779,40771
"469","GA","Peach County",5083,5405,6141,5280
"470","GA","Pickens County",1977,11651,1975,10547
"471","GA","Pierce County",903,6301,1124,5666
"472","GA","Pike County",1239,7273,1355,6660
"473","GA","Polk County",2863,11006,3608,9798
"474","GA","Pulaski County",1104,2436,1219,2444
"475","GA","Putnam County",2745,6516,2917,6210
"476","GA","Quitman County",461,575,612,510
"477","GA","Rabun County",1443,6287,1558,5753
"478","GA","Randolph County",1597,1270,1749,1249
"479","GA","Richmond County",48707,24441,52461,25821
"480","GA","Rockdale County",23206,13463,21878,15671
"481","GA","Schley County",401,1472,448,1286
"482","GA","Screven County",2300,3305,2769,3285
"483","GA","Seminole County",1186,2343,1475,2244
"484","GA","Spalding County",9347,15636,9884,14901
"485","GA","Stephens County",1835,7682,2123,7207
"486","GA","Stewart County",1220,805,1307,740
"487","GA","Sumter County",5520,5275,6370,5372
"488","GA","Talbot County",2001,1196,2264,1202
"489","GA","Taliaferro County",545,349,636,321
"490","GA","Tattnall County",1678,5092,1894,4702
"491","GA","Taylor County",1295,2062,1571,1948
"492","GA","Telfair County",1313,2449,1804,2479
"493","GA","Terrell County",2267,1872,2544,1834
"494","GA","Thomas County",7138,11225,7651,11153
"495","GA","Tift County",3892,8680,4640,9171
"496","GA","Toombs County",2338,6612,2740,6519
"497","GA","Towns County",1206,5377,1265,4834
"498","GA","Treutlen County",860,1808,1068,1646
"499","GA","Troup County",9597,15643,10545,15170
"500","GA","Turner County",1243,2094,1508,2027
"501","GA","Twiggs County",1970,2034,2269,1905
"502","GA","Union County",1962,9849,2137,8771
"503","GA","Upson County",3471,7288,3955,7229
"504","GA","Walker County",4213,18938,5269,16245
"505","GA","Walton County",8279,31093,8139,29018
"506","GA","Ware County",3436,8508,3892,7933
"507","GA","Warren County",1313,991,1525,990
"508","GA","Washington County",4187,4138,4705,4033
"509","GA","Wayne County",2039,8147,2594,7553
"510","GA","Webster County",471,630,573,598
"511","GA","Wheeler County",646,1421,772,1366
"512","GA","White County",1672,9751,1670,8647
"513","GA","Whitfield County",7925,21514,7193,19290
"514","GA","Wilcox County",852,2096,1059,2050
"515","GA","Wilkes County",1844,2569,2080,2628
"516","GA","Wilkinson County",1893,2332,2180,2245
"517","GA","Worth County",2015,6144,2486,5864
"518","HI","Hawaii County",41258,17500,46670,14541
"519","HI","Honolulu County",175634,90296,201803,87255
"520","HI","Kauai County",16456,7574,18638,6121
"521","HI","Maui County",33479,13445,35979,11577
"522","IA","Adair County",1127,2456,1788,2110
"523","IA","Adams County",565,1393,1018,1103
"524","IA","Allamakee County",2409,4072,3511,3230
"525","IA","Appanoose County",1813,4031,2934,3153
"526","IA","Audubon County",1079,2135,1608,1800
"527","IA","Benton County",4672,8226,6850,6935
"528","IA","Black Hawk County",32006,27382,39338,26078
"529","IA","Boone County",5517,7458,7457,6540
"530","IA","Bremer County",5349,7199,6710,6383
"531","IA","Buchanan County",3966,5504,5903,4443
"532","IA","Buena Vista County",2851,4895,3683,4548
"533","IA","Butler County",2163,4918,3321,4104
"534","IA","Calhoun County",1396,3466,2232,2890
"535","IA","Carroll County",3305,6627,4912,5577
"536","IA","Cass County",1946,4755,2856,4212
"537","IA","Cedar County",3578,5275,4931,4510
"538","IA","Cerro Gordo County",9840,11583,13204,10084
"539","IA","Cherokee County",1676,4188,2623,3656
"540","IA","Chickasaw County",2264,3739,3552,2836
"541","IA","Clarke County",1463,2706,2187,2124
"542","IA","Clay County",2246,5870,3363,4934
"543","IA","Clayton County",3236,5309,4768,4146
"544","IA","Clinton County",10079,11249,15123,9423
"545","IA","Crawford County",1985,4608,3035,3584
"546","IA","Dallas County",15662,19288,16466,20921
"547","IA","Davis County",976,2721,1518,2133
"548","IA","Decatur County",1201,2296,1790,1945
"549","IA","Delaware County",2956,5688,4605,4628
"550","IA","Des Moines County",8178,9479,11873,8130
"551","IA","Dickinson County",3051,6743,4088,5911
"552","IA","Dubuque County",22774,23384,28600,21265
"553","IA","Emmet County",1356,3121,2087,2499
"554","IA","Fayette County",3666,5591,5709,4484
"555","IA","Floyd County",3177,4371,4674,3466
"556","IA","Franklin County",1490,3153,2256,2818
"557","IA","Fremont County",959,2401,1636,1971
"558","IA","Greene County",1688,2819,2369,2373
"559","IA","Grundy County",1847,4516,2615,4205
"560","IA","Guthrie County",1720,3603,2565,3164
"561","IA","Hamilton County",2715,4450,3776,3986
"562","IA","Hancock County",1582,3972,2506,3306
"563","IA","Hardin County",2774,5231,4021,4647
"564","IA","Harrison County",2123,4892,3131,4059
"565","IA","Henry County",2897,5764,4451,5025
"566","IA","Howard County",1674,2611,2767,1793
"567","IA","Humboldt County",1251,3564,1967,3099
"568","IA","Ida County",792,2655,1317,2276
"569","IA","Iowa County",3070,5193,4118,4551
"570","IA","Jackson County",3837,5821,5877,4171
"571","IA","Jasper County",7108,10556,10240,8868
"572","IA","Jefferson County",3702,3738,4772,3429
"573","IA","Johnson County",49942,20993,50090,23556
"574","IA","Jones County",3779,5718,5514,4712
"575","IA","Keokuk County",1265,3385,2298,2840
"576","IA","Kossuth County",2529,5637,3824,4914
"577","IA","Lee County",6195,8762,9428,6787
"578","IA","Linn County",58481,48183,68028,47427
"579","IA","Louisa County",1643,3060,2449,2416
"580","IA","Lucas County",1236,2873,1977,2248
"581","IA","Lyon County",917,5188,1416,4965
"582","IA","Madison County",2666,5336,3508,4492
"583","IA","Mahaska County",2606,7404,4207,6420
"584","IA","Marion County",5469,10940,7478,9810
"585","IA","Marshall County",7623,9125,10085,8411
